292 	 595 	 163.875 	 -79.9105 	 779.277 	 31 	 60 	 149 	 0
293 	 557 	 108.019 	 -79.1586 	 786.678 	 15 	 51 	 138 	 0
293 	 623 	 207.144 	 -78.9337 	 784.443 	 0 	 47 	 150 	 0
294 	 524 	 58.719 	 -78.3922 	 794.22 	 133 	 94 	 155 	 0
294 	 590 	 156.834 	 -77.135 	 781.483 	 49 	 69 	 164 	 0
294 	 656 	 257.104 	 -77.5005 	 785.186 	 255 	 213 	 248 	 0
295 	 559 	 110.62 	 -75.8488 	 783.701 	 19 	 56 	 149 	 0
295 	 625 	 209.562 	 -75.7055 	 782.221 	 0 	 49 	 156 	 0
296 	 531 	 69.2635 	 -75.1974 	 792.7 	 20 	 47 	 125 	 0
296 	 597 	 166.242 	 -73.6469 	 776.356 	 3 	 54 	 152 	 0
297 	 570 	 126.697 	 -72.5639 	 780.746 	 9 	 53 	 162 	 0
297 	 636 	 225.236 	 -72.4274 	 779.277 	 19 	 59 	 177 	 0
298 	 543 	 86.6205 	 -71.401 	 784.443 	 3 	 52 	 150 	 0
298 	 609 	 183.618 	 -70.4668 	 774.179 	 0 	 53 	 158 	 0
299 	 583 	 145.778 	 -69.3689 	 778.545 	 0 	 66 	 175 	 0
299 	 649 	 246.081 	 -69.8283 	 783.701 	 175 	 142 	 254 	 0
300 	 558 	 109.219 	 -68.3879 	 784.443 	 1 	 65 	 175 	 0
300 	 624 	 208.256 	 -68.2586 	 782.96 	 0 	 58 	 170 	 0
301 	 535 	 74.8517 	 -67.1356 	 787.426 	 8 	 51 	 136 	 0
301 	 601 	 172.206 	 -66.1918 	 776.356 	 0 	 64 	 177 	 0
302 	 579 	 140.06 	 -65.0054 	 780.011 	 3 	 63 	 183 	 0
302 	 645 	 240.061 	 -65.3129 	 783.701 	 143 	 133 	 253 	 0
303 	 558 	 109.738 	 -64.1721 	 788.175 	 0 	 68 	 178 	 0
303 	 624 	 208.651 	 -63.8682 	 784.443 	 0 	 61 	 186 	 0
304 	 539 	 80.7473 	 -62.48 	 785.931 	 13 	 66 	 171 	 0
304 	 605 	 178.841 	 -61.951 	 779.277 	 0 	 64 	 186 	 0
305 	 520 	 53.0757 	 -62.1499 	 801.133 	 222 	 217 	 217 	 0
305 	 586 	 151.116 	 -60.7401 	 782.96 	 24 	 73 	 196 	 0
305 	 652 	 251.548 	 -61.0285 	 786.678 	 185 	 157 	 255 	 0
306 	 566 	 122.665 	 -60.0308 	 793.459 	 0 	 61 	 178 	 0
306 	 632 	 219.87 	 -59.1247 	 781.483 	 0 	 64 	 196 	 0
307 	 545 	 89.889 	 -58.0069 	 786.678 	 26 	 64 	 176 	 0
307 	 611 	 187.997 	 -57.5153 	 780.011 	 0 	 69 	 190 	 0
308 	 523 	 58.8294 	 -58.6689 	 816.935 	 145 	 144 	 175 	 0
308 	 589 	 155.774 	 -56.2822 	 783.701 	 27 	 76 	 199 	 0
308 	 655 	 256.081 	 -56.496 	 786.678 	 249 	 235 	 255 	 0
309 	 566 	 122.548 	 -55.4061 	 792.7 	 0 	 60 	 181 	 0
309 	 632 	 220.078 	 -54.6737 	 782.221 	 0 	 61 	 196 	 0
310 	 543 	 86.9499 	 -53.5252 	 787.426 	 21 	 66 	 174 	 0
310 	 609 	 185.001 	 -53.0212 	 780.011 	 0 	 68 	 191 	 0
311 	 522 	 57.4873 	 -54.1758 	 820.17 	 190 	 188 	 206 	 0
311 	 588 	 154.415 	 -51.8159 	 784.443 	 20 	 78 	 201 	 0
311 	 654 	 254.329 	 -51.9142 	 785.931 	 168 	 172 	 238 	 0
312 	 574 	 133.197 	 -50.2617 	 783.701 	 0 	 62 	 184 	 0
312 	 640 	 232.535 	 -50.2617 	 783.701 	 23 	 71 	 210 	 0
313 	 562 	 116.125 	 -49.1753 	 790.431 	 1 	 63 	 180 	 0
313 	 628 	 214.271 	 -48.7105 	 782.96 	 0 	 65 	 196 	 0
314 	 551 	 99.0481 	 -47.4761 	 787.426 	 0 	 63 	 175 	 0
314 	 617 	 196.8 	 -46.9848 	 779.277 	 0 	 63 	 190 	 0
315 	 537 	 78.0246 	 -46.0514 	 788.925 	 11 	 65 	 169 	 0
315 	 603 	 175.682 	 -45.4454 	 778.545 	 0 	 73 	 196 	 0
316 	 521 	 56.023 	 -46.3919 	 821.797 	 220 	 217 	 221 	 0
316 	 590 	 157.279 	 -44.2413 	 783.701 	 0 	 72 	 199 	 0
316 	 656 	 257.104 	 -44.3251 	 785.186 	 241 	 212 	 255 	 0
317 	 581 	 142.653 	 -42.4151 	 777.814 	 30 	 75 	 189 	 0
317 	 647 	 243.071 	 -42.7362 	 783.701 	 172 	 126 	 255 	 0
318 	 575 	 133.44 	 -40.8446 	 776.356 	 0 	 62 	 187 	 0
318 	 641 	 233.598 	 -41.1532 	 782.221 	 33 	 74 	 214 	 0
319 	 557 	 107.712 	 -39.7635 	 784.443 	 0 	 64 	 187 	 0
319 	 635 	 223.11 	 -39.3905 	 777.084 	 13 	 69 	 202 	 0
320 	 550 	 97.6286 	 -38.439 	 788.175 	 0 	 61 	 174 	 0
320 	 628 	 213.464 	 -38.0409 	 780.011 	 0 	 69 	 193 	 0
321 	 547 	 93.6219 	 -37.1373 	 792.7 	 16 	 68 	 174 	 0
321 	 622 	 205.249 	 -36.681 	 782.96 	 0 	 66 	 188 	 0
322 	 548 	 95.0534 	 -35.5808 	 791.942 	 12 	 67 	 174 	 0
322 	 622 	 205.249 	 -35.1773 	 782.96 	 0 	 67 	 188 	 0
323 	 552 	 100.656 	 -33.8979 	 788.175 	 0 	 61 	 178 	 0
323 	 625 	 209.76 	 -33.6736 	 782.96 	 0 	 65 	 187 	 0
324 	 581 	 142.787 	 -31.9885 	 778.545 	 0 	 72 	 195 	 0
324 	 647 	 243.763 	 -32.292 	 785.931 	 156 	 122 	 248 	 0
325 	 562 	 115.573 	 -30.8118 	 786.678 	 5 	 64 	 179 	 0
325 	 633 	 221.58 	 -30.6372 	 782.221 	 1 	 69 	 197 	 0
326 	 541 	 83.9253 	 -29.3288 	 787.426 	 26 	 68 	 171 	 0
326 	 612 	 188.784 	 -28.9436 	 777.084 	 0 	 67 	 187 	 0
327 	 579 	 139.929 	 -27.5287 	 779.277 	 0 	 66 	 191 	 0
327 	 645 	 240.744 	 -27.7638 	 785.931 	 110 	 111 	 238 	 0
328 	 534 	 74.7607 	 -26.814 	 802.686 	 39 	 70 	 163 	 0
328 	 605 	 178.17 	 -25.9345 	 776.356 	 3 	 70 	 191 	 0
329 	 559 	 110.725 	 -24.6981 	 784.443 	 0 	 66 	 181 	 0
329 	 630 	 215.648 	 -24.4664 	 777.084 	 0 	 69 	 199 	 0
330 	 583 	 145.504 	 -22.974 	 777.084 	 0 	 72 	 193 	 0
330 	 649 	 246.782 	 -23.2356 	 785.931 	 121 	 116 	 250 	 0
331 	 525 	 62.3362 	 -22.7176 	 821.797 	 60 	 83 	 153 	 0
331 	 598 	 167.733 	 -21.4614 	 776.356 	 0 	 74 	 190 	 0
332 	 534 	 74.9059 	 -20.6878 	 804.244 	 34 	 73 	 164 	 0
332 	 606 	 179.83 	 -19.9892 	 777.084 	 0 	 70 	 186 	 0
333 	 539 	 81.913 	 -18.9774 	 797.278 	 32 	 71 	 169 	 0
333 	 607 	 181.493 	 -18.5141 	 777.814 	 0 	 69 	 187 	 0
334 	 543 	 86.9499 	 -17.2306 	 787.426 	 14 	 69 	 173 	 0
334 	 609 	 185.001 	 -17.0684 	 780.011 	 4 	 69 	 188 	 0
335 	 549 	 96.2981 	 -15.7633 	 789.677 	 0 	 63 	 174 	 0
335 	 615 	 194.356 	 -15.5997 	 781.483 	 0 	 64 	 184 	 0
336 	 558 	 109.426 	 -14.1791 	 785.931 	 1 	 65 	 181 	 0
336 	 624 	 209.047 	 -14.1791 	 785.931 	 0 	 66 	 188 	 0
337 	 574 	 133.323 	 -12.6457 	 784.443 	 0 	 64 	 183 	 0
337 	 640 	 233.418 	 -12.6818 	 786.678 	 3 	 71 	 210 	 0
338 	 530 	 69.2656 	 -11.5098 	 810.54 	 18 	 65 	 154 	 0
338 	 596 	 166.783 	 -11.1603 	 785.931 	 0 	 68 	 189 	 0
339 	 559 	 111.252 	 -9.67847 	 788.175 	 0 	 65 	 181 	 0
339 	 625 	 210.956 	 -9.66927 	 787.426 	 0 	 68 	 190 	 0
340 	 520 	 55.1007 	 -8.61563 	 831.698 	 219 	 221 	 217 	 0
340 	 586 	 151.833 	 -8.14925 	 786.678 	 0 	 73 	 190 	 0
340 	 652 	 253.232 	 -8.20379 	 791.942 	 73 	 94 	 239 	 0
341 	 537 	 79.2319 	 -6.7604 	 801.133 	 22 	 74 	 166 	 0
341 	 603 	 176.846 	 -6.61329 	 783.701 	 0 	 73 	 191 	 0
342 	 548 	 95.3268 	 -5.17674 	 794.22 	 6 	 68 	 170 	 0
342 	 614 	 194.137 	 -5.12758 	 786.678 	 0 	 67 	 184 	 0
343 	 556 	 106.914 	 -3.63053 	 789.677 	 0 	 65 	 178 	 0
343 	 624 	 209.843 	 -3.62708 	 788.925 	 0 	 70 	 189 	 0
344 	 570 	 130.006 	 -2.1446 	 801.133 	 0 	 65 	 182 	 0
344 	 640 	 234.309 	 -2.11394 	 789.677 	 22 	 76 	 209 	 0
345 	 524 	 60.8787 	 -0.622871 	 823.431 	 103 	 111 	 178 	 0
345 	 590 	 158.479 	 -0.597339 	 789.677 	 0 	 72 	 183 	 0
345 	 659 	 264.892 	 -0.601351 	 794.982 	 128 	 135 	 216 	 0
346 	 545 	 90.7508 	 0.924547 	 794.22 	 13 	 68 	 170 	 0
346 	 616 	 197.158 	 0.915767 	 786.678 	 0 	 67 	 182 	 0
347 	 567 	 125.999 	 2.4832 	 805.026 	 0 	 68 	 177 	 0
347 	 646 	 242.945 	 2.43122 	 788.175 	 47 	 82 	 219 	 0
348 	 527 	 65.4927 	 4.11322 	 821.797 	 21 	 73 	 157 	 0
348 	 607 	 182.005 	 3.90407 	 780.011 	 0 	 68 	 187 	 0
349 	 548 	 95.6017 	 5.51638 	 796.511 	 4 	 69 	 171 	 0
349 	 626 	 212.671 	 5.45864 	 788.175 	 0 	 68 	 195 	 0
350 	 560 	 113.197 	 6.99899 	 791.186 	 0 	 64 	 178 	 0
350 	 638 	 230.835 	 6.97236 	 788.175 	 20 	 70 	 200 	 0
351 	 570 	 132.57 	 8.79572 	 816.935 	 0 	 65 	 180 	 0
351 	 644 	 239.689 	 8.478 	 787.426 	 30 	 78 	 213 	 0
352 	 560 	 112.873 	 10.0093 	 788.925 	 0 	 62 	 176 	 0
352 	 641 	 235.153 	 9.99027 	 787.426 	 11 	 72 	 204 	 0
353 	 543 	 87.7001 	 11.6018 	 794.22 	 21 	 70 	 167 	 0
353 	 628 	 215.698 	 11.5135 	 788.175 	 0 	 71 	 193 	 0
354 	 589 	 156.514 	 13.0148 	 787.426 	 0 	 68 	 186 	 0
355 	 551 	 99.9027 	 14.6524 	 794.22 	 4 	 66 	 173 	 0
355 	 640 	 233.863 	 14.5409 	 788.175 	 25 	 80 	 209 	 0
356 	 588 	 155.297 	 16.0699 	 788.925 	 14 	 74 	 190 	 0
357 	 561 	 115.599 	 17.7712 	 797.278 	 0 	 65 	 174 	 0
357 	 653 	 255.976 	 17.7371 	 795.746 	 57 	 85 	 240 	 0
358 	 532 	 72.3789 	 19.6235 	 810.54 	 42 	 73 	 160 	 0
358 	 622 	 207.01 	 19.1184 	 789.677 	 0 	 68 	 186 	 0
359 	 572 	 134.91 	 21.2217 	 812.129 	 0 	 64 	 181 	 0
359 	 649 	 247.958 	 20.635 	 789.677 	 41 	 86 	 226 	 0
360 	 540 	 84.0917 	 22.5384 	 803.464 	 25 	 73 	 170 	 0
360 	 610 	 192.855 	 22.6262 	 806.594 	 0 	 68 	 188 	 0
361 	 570 	 131.275 	 24.2461 	 808.957 	 0 	 65 	 179 	 0
361 	 636 	 230.439 	 23.896 	 797.278 	 8 	 71 	 200 	 0
362 	 535 	 76.8984 	 25.7997 	 808.957 	 25 	 72 	 163 	 0
362 	 601 	 179.088 	 25.7494 	 807.38 	 0 	 70 	 186 	 0
363 	 562 	 118.039 	 27.1676 	 803.464 	 0 	 66 	 171 	 0
363 	 628 	 218.189 	 26.9584 	 797.278 	 0 	 69 	 195 	 0
364 	 527 	 65.6229 	 29.4242 	 823.431 	 35 	 79 	 171 	 0
364 	 593 	 166.683 	 28.8506 	 807.38 	 0 	 66 	 186 	 0
364 	 659 	 266.169 	 28.5446 	 798.815 	 143 	 157 	 229 	 0
365 	 578 	 141.766 	 30.0497 	 798.046 	 7 	 67 	 183 	 0
365 	 644 	 241.526 	 29.877 	 793.459 	 17 	 71 	 212 	 0
366 	 564 	 120.891 	 31.7353 	 801.909 	 0 	 68 	 175 	 0
366 	 630 	 220.403 	 31.431 	 794.22 	 0 	 69 	 198 	 0
367 	 549 	 97.4125 	 33.147 	 798.815 	 16 	 67 	 173 	 0
367 	 615 	 198.284 	 33.0832 	 797.278 	 0 	 68 	 188 	 0
368 	 528 	 67.071 	 35.6789 	 821.797 	 32 	 77 	 169 	 0
368 	 594 	 166.289 	 34.6477 	 798.046 	 0 	 69 	 185 	 0
368 	 660 	 267.445 	 34.6477 	 798.046 	 156 	 169 	 199 	 0
369 	 575 	 137.036 	 36.1456 	 797.278 	 0 	 69 	 179 	 0
369 	 641 	 234.484 	 35.5974 	 785.186 	 19 	 76 	 209 	 0
370 	 544 	 89.6553 	 37.7131 	 798.046 	 13 	 66 	 167 	 0
370 	 628 	 215.493 	 37.2112 	 787.426 	 0 	 67 	 200 	 0
371 	 546 	 92.5423 	 39.1703 	 796.511 	 14 	 68 	 169 	 0
371 	 627 	 214.184 	 38.7603 	 788.175 	 0 	 67 	 196 	 0
372 	 545 	 91.0126 	 40.7 	 796.511 	 6 	 67 	 170 	 0
372 	 628 	 215.084 	 40.1594 	 785.931 	 0 	 69 	 196 	 0
373 	 548 	 95.6017 	 42.2297 	 796.511 	 1 	 66 	 172 	 0
373 	 629 	 216.183 	 41.5899 	 784.443 	 0 	 67 	 196 	 0
374 	 544 	 89.569 	 43.8016 	 797.278 	 14 	 66 	 172 	 0
374 	 619 	 201.5 	 43.1782 	 785.931 	 0 	 65 	 186 	 0
375 	 529 	 68.4456 	 46.5882 	 819.359 	 42 	 77 	 169 	 0
375 	 598 	 169.963 	 44.73 	 786.678 	 0 	 69 	 187 	 0
376 	 571 	 129.171 	 46.2409 	 786.678 	 0 	 66 	 182 	 0
376 	 639 	 230.594 	 45.9789 	 782.221 	 21 	 78 	 214 	 0
377 	 548 	 95.6938 	 48.3951 	 797.278 	 2 	 65 	 174 	 0
377 	 616 	 197.534 	 47.8426 	 788.175 	 0 	 69 	 187 	 0
378 	 526 	 63.8511 	 51.4108 	 820.983 	 25 	 72 	 165 	 0
378 	 592 	 160.441 	 49.1226 	 784.443 	 0 	 66 	 188 	 0
378 	 660 	 262.638 	 49.0761 	 783.701 	 153 	 167 	 206 	 0
379 	 569 	 126.751 	 51.0156 	 790.431 	 0 	 69 	 181 	 0
379 	 635 	 225.01 	 50.5812 	 783.701 	 0 	 70 	 202 	 0
380 	 541 	 84.8937 	 52.9378 	 796.511 	 33 	 71 	 176 	 0
380 	 607 	 183.039 	 52.1357 	 784.443 	 0 	 66 	 184 	 0
381 	 520 	 55.0454 	 56.8166 	 830.864 	 210 	 204 	 197 	 0
381 	 586 	 151.402 	 53.6422 	 784.443 	 0 	 71 	 187 	 0
381 	 652 	 250.597 	 53.5915 	 783.701 	 57 	 96 	 239 	 0
382 	 562 	 116.681 	 55.8361 	 794.22 	 0 	 62 	 178 	 0
382 	 628 	 215.084 	 55.2534 	 785.931 	 0 	 71 	 195 	 0
383 	 538 	 80.3045 	 57.5269 	 796.511 	 31 	 71 	 175 	 0
383 	 606 	 181.533 	 56.6553 	 784.443 	 0 	 70 	 186 	 0
384 	 571 	 129.171 	 58.3276 	 786.678 	 0 	 65 	 180 	 0
384 	 638 	 229.525 	 58.1068 	 783.701 	 0 	 71 	 212 	 0
385 	 529 	 68.4456 	 62.3243 	 819.359 	 45 	 77 	 168 	 0
385 	 595 	 165.588 	 59.8953 	 787.426 	 0 	 70 	 189 	 0
386 	 543 	 87.7843 	 61.9969 	 794.982 	 15 	 65 	 177 	 0
386 	 609 	 186.583 	 61.3492 	 786.678 	 0 	 71 	 186 	 0
387 	 553 	 102.17 	 62.9797 	 788.175 	 0 	 65 	 179 	 0
387 	 619 	 201.5 	 62.8004 	 785.931 	 0 	 67 	 188 	 0
388 	 552 	 100.656 	 64.4934 	 788.175 	 9 	 67 	 177 	 0
388 	 618 	 200.18 	 64.3709 	 786.678 	 0 	 66 	 188 	 0
389 	 546 	 92.3647 	 66.5772 	 794.982 	 14 	 62 	 175 	 0
389 	 612 	 192.763 	 66.4497 	 793.459 	 0 	 64 	 183 	 0
390 	 533 	 73.7912 	 69.3012 	 808.957 	 35 	 72 	 172 	 0
390 	 599 	 171.311 	 67.3286 	 785.931 	 0 	 67 	 184 	 0
391 	 525 	 62.2744 	 71.9081 	 820.983 	 51 	 81 	 171 	 0
391 	 591 	 159.236 	 68.838 	 785.931 	 4 	 69 	 189 	 0
391 	 657 	 258.857 	 68.838 	 785.931 	 58 	 98 	 237 	 0
392 	 536 	 77.6182 	 71.6388 	 800.359 	 25 	 71 	 173 	 0
392 	 602 	 175.507 	 70.2142 	 784.443 	 4 	 71 	 181 	 0
393 	 563 	 117.755 	 72.3373 	 791.186 	 1 	 66 	 180 	 0
393 	 629 	 216.388 	 71.7887 	 785.186 	 0 	 71 	 199 	 0
394 	 524 	 60.6376 	 76.5624 	 820.17 	 56 	 69 	 157 	 0
394 	 590 	 157.577 	 73.2967 	 785.186 	 5 	 74 	 188 	 0
394 	 656 	 258.082 	 73.5757 	 788.175 	 49 	 92 	 239 	 0
395 	 553 	 102.267 	 75.1609 	 788.925 	 4 	 65 	 175 	 0
395 	 619 	 201.5 	 74.8757 	 785.931 	 5 	 69 	 189 	 0
396 	 566 	 121.848 	 76.6031 	 788.175 	 0 	 66 	 181 	 0
396 	 632 	 220.912 	 76.3127 	 785.186 	 0 	 71 	 202 	 0
397 	 552 	 100.848 	 78.2657 	 789.677 	 0 	 64 	 179 	 0
397 	 618 	 200.37 	 78.0425 	 787.426 	 0 	 70 	 189 	 0
398 	 586 	 151.402 	 79.2535 	 784.443 	 0 	 72 	 185 	 0
398 	 652 	 250.834 	 79.2535 	 784.443 	 47 	 89 	 244 	 0
399 	 528 	 66.74 	 84.1881 	 817.741 	 39 	 77 	 174 	 0
399 	 594 	 164.076 	 81.0671 	 787.426 	 0 	 68 	 186 	 0
399 	 666 	 472.292 	 140.267 	 1362.45 	 223 	 240 	 250 	 0
400 	 587 	 152.908 	 82.2666 	 784.443 	 0 	 70 	 186 	 0
400 	 653 	 252.34 	 82.2666 	 784.443 	 72 	 99 	 254 	 0
401 	 565 	 120.449 	 84.2518 	 788.925 	 2 	 70 	 182 	 0
401 	 631 	 219.612 	 83.9321 	 785.931 	 0 	 68 	 201 	 0
402 	 570 	 127.781 	 85.6039 	 787.426 	 5 	 70 	 183 	 0
402 	 636 	 226.944 	 85.3605 	 785.186 	 0 	 73 	 208 	 0
403 	 555 	 105.599 	 87.5322 	 791.186 	 0 	 65 	 181 	 0
403 	 621 	 205.297 	 87.2821 	 788.925 	 0 	 70 	 198 	 0
404 	 532 	 72.0967 	 90.8744 	 807.38 	 31 	 73 	 175 	 0
404 	 598 	 171.101 	 89.1368 	 791.942 	 0 	 69 	 189 	 0
404 	 670 	 468.877 	 148.941 	 1323.28 	 88 	 139 	 168 	 0
405 	 570 	 127.781 	 90.1407 	 787.426 	 4 	 68 	 183 	 0
405 	 638 	 229.96 	 89.8844 	 785.186 	 0 	 69 	 209 	 0
406 	 544 	 89.3111 	 92.5326 	 794.982 	 0 	 62 	 173 	 0
406 	 612 	 193.504 	 92.7105 	 796.511 	 11 	 70 	 192 	 0
407 	 586 	 151.259 	 92.7246 	 783.701 	 14 	 72 	 188 	 0
407 	 652 	 251.548 	 93.0768 	 786.678 	 51 	 89 	 241 	 0
408 	 564 	 119.503 	 95.3118 	 792.7 	 19 	 69 	 186 	 0
408 	 631 	 219.821 	 94.5876 	 786.678 	 0 	 71 	 204 	 0
409 	 541 	 84.8937 	 97.2997 	 796.511 	 25 	 66 	 176 	 0
409 	 615 	 197.713 	 97.113 	 794.982 	 0 	 71 	 193 	 0
410 	 532 	 72.0265 	 100.08 	 806.594 	 50 	 81 	 183 	 0
410 	 598 	 172.088 	 98.8294 	 796.511 	 29 	 75 	 185 	 0
411 	 543 	 87.9531 	 100.359 	 796.511 	 0 	 60 	 172 	 0
411 	 620 	 204.757 	 99.879 	 792.7 	 12 	 71 	 198 	 0
412 	 527 	 64.9132 	 104.193 	 814.525 	 80 	 103 	 192 	 0
412 	 593 	 165.554 	 102.579 	 801.909 	 2 	 73 	 188 	 0
413 	 524 	 60.5177 	 106.28 	 818.549 	 120 	 131 	 204 	 0
413 	 590 	 159.085 	 102.924 	 792.7 	 12 	 73 	 189 	 0
414 	 556 	 107.119 	 104.247 	 791.186 	 2 	 62 	 177 	 0
414 	 633 	 222.843 	 103.653 	 786.678 	 0 	 70 	 203 	 0
415 	 540 	 84.2551 	 107.616 	 805.026 	 7 	 55 	 172 	 0
415 	 655 	 262.054 	 107.616 	 805.026 	 104 	 119 	 253 	 0
416 	 570 	 133.359 	 111.437 	 821.797 	 23 	 71 	 183 	 0
417 	 605 	 188.786 	 113.127 	 822.613 	 7 	 71 	 187 	 0
418 	 561 	 119.748 	 115.164 	 825.894 	 22 	 71 	 179 	 0
419 	 596 	 176.142 	 117.335 	 830.032 	 20 	 71 	 186 	 0
420 	 634 	 225.855 	 113.472 	 791.942 	 1 	 71 	 201 	 0
421 	 640 	 233.418 	 114.229 	 786.678 	 32 	 75 	 210 	 0
422 	 585 	 150.037 	 115.52 	 785.186 	 11 	 69 	 177 	 0
423 	 530 	 69.4014 	 121.044 	 812.129 	 51 	 101 	 222 	 0
423 	 637 	 228.236 	 116.917 	 784.443 	 21 	 72 	 199 	 0
424 	 577 	 137.974 	 118.536 	 785.186 	 17 	 63 	 172 	 0
424 	 665 	 274.052 	 120.015 	 794.982 	 67 	 110 	 251 	 0
425 	 624 	 208.848 	 120.044 	 785.186 	 0 	 62 	 186 	 0
426 	 549 	 97.3186 	 123.543 	 798.046 	 9 	 85 	 204 	 0
426 	 656 	 257.592 	 121.783 	 786.678 	 120 	 142 	 255 	 0
427 	 616 	 199.049 	 124.476 	 794.22 	 0 	 65 	 195 	 0
428 	 515 	 47.2565 	 132.345 	 834.211 	 102 	 121 	 197 	 0
428 	 618 	 200.943 	 125.28 	 789.677 	 22 	 73 	 221 	 0
429 	 587 	 153.199 	 126.195 	 785.931 	 9 	 86 	 197 	 0
430 	 579 	 142.749 	 129.175 	 794.982 	 24 	 79 	 199 	 0
431 	 564 	 120.077 	 130.954 	 796.511 	 22 	 71 	 181 	 0
431 	 650 	 248.291 	 129.214 	 785.931 	 37 	 84 	 208 	 0
432 	 535 	 76.8234 	 134.422 	 808.167 	 20 	 64 	 170 	 0
432 	 621 	 204.713 	 130.848 	 786.678 	 15 	 75 	 187 	 0
433 	 544 	 89.7417 	 134.401 	 798.815 	 2 	 63 	 164 	 0
433 	 631 	 219.821 	 132.359 	 786.678 	 21 	 81 	 185 	 0
434 	 535 	 76.8234 	 137.526 	 808.167 	 16 	 66 	 171 	 0
434 	 622 	 205.638 	 133.489 	 784.443 	 20 	 75 	 176 	 0
435 	 586 	 151.689 	 135.252 	 785.931 	 13 	 76 	 174 	 0
436 	 541 	 85.6348 	 139.812 	 803.464 	 17 	 72 	 161 	 0
436 	 653 	 250.915 	 135.731 	 780.011 	 35 	 81 	 223 	 0
437 	 512 	 42.153 	 145.737 	 828.372 	 203 	 188 	 180 	 0
437 	 635 	 224.585 	 137.618 	 782.221 	 27 	 74 	 192 	 0
438 	 567 	 128.116 	 145.581 	 818.549 	 29 	 79 	 174 	 0
439 	 533 	 74.008 	 145.856 	 811.334 	 28 	 29 	 58 	 0
439 	 650 	 247.119 	 140.622 	 782.221 	 31 	 91 	 192 	 0
440 	 522 	 57.317 	 148.578 	 817.741 	 76 	 65 	 73 	 0
440 	 642 	 233.119 	 140.927 	 775.629 	 38 	 79 	 184 	 0
441 	 632 	 219.87 	 143.491 	 781.483 	 8 	 71 	 156 	 0
442 	 592 	 147.071 	 133.413 	 719.073 	 7 	 62 	 112 	 0
443 	 537 	 79.6944 	 151.053 	 805.809 	 37 	 31 	 48 	 0
443 	 656 	 256.132 	 146.631 	 782.221 	 78 	 66 	 101 	 0
